======================================================================================================================================================
**********         WAFER SUMMARY         **********
EQUIP_ID,TECH_ID,TEST_TYPE,PARD_ID,LOT_ID,WAFER_ID,LIMIT_FILE,TEST_START_TIME,TEST_FINISH_TIME,OPERATOR_ID,TOTAL_SITES,TOTAL_PARA,TOTAL_YIELD,WAFER_JUDGMENT,MES_STEP,TEST_PLAN,PC_ID,PCM_COUNT,CLEAN_COUNT,PRODUCT_ID,TEMPERATURE,LOT_START_TIME,LOT_END_TIME,RECIPE_ID
DESKTOP-KH72C30,TECH_ID,TEST_TYPE,BD,BD_7die_s,1,LIMIT_FILE,2025-12-04 16:55:17,2025-12-04 18:21:53,wat,7,2223,TOTAL_YIELD,WAFER_JUDGMENT,MES_STEP,D:\jianxiongjiao_workspace\T20250909_01_BD55\ALG4\bd_7die_s.tple,BD,798,CLEAN_COUNT,BD,TEMPERATURE,2025-12-04 16:53:26,2025-12-04 18:21:53,bd_7die_s.tple,
======================================================================================================================================================
**********         WAFER RAW DATA         **********
MODULE,DEVICE,ITEM,OUTPUT,UNIT,SPEC._LOW,SPEC._HIGH,VALID_LOW,VALID_HIGH,AVERAGE,ST_DEVI,MAX,MIN,RANGE,Site_1_Value(-1 2),Site_2_Value(3 1),Site_3_Value(-3 1),Site_4_Value(-3 -1),Site_5_Value(2 -1),Site_6_Value(1 -2),Site_7_Value(-1 -2),
PCM025,NT60_0p9_0p8_1p5075_1p8_Swinglin,Swinglin_NT60_0p9_0p8_1p5075_1p8,Swinglin_NT60_0p9_0p8_1p5075_1p8,,-1e+32,1e+32,-1e+32,1e+32,3506.4246441241,69.1054459175541,3621.75156212256,3421.40246371368,200.349098408883,3482.87259438374,3621.75156212256,3493.68974423543,3550.97319997543,3535.51075362761,3421.40246371368,3438.77219081026,
PCM025,NT60_0p9_0p8_1p5075_1p8_Swingsat,Swingsat_NT60_0p9_0p8_1p5075_1p8,Swingsat_NT60_0p9_0p8_1p5075_1p8,,-1e+32,1e+32,-1e+32,1e+32,12958.9279171539,1442.76561793733,16137.3954280107,11918.683673634,4218.71175437672,12130.2534988978,16137.3954280107,11918.683673634,12595.0558938544,12311.0977474315,12706.2558995265,12913.7532787227,
PCM025,NT60_0p9_0p8_1p5075_1p8_DIBL,DIBL_NT60_0p9_0p8_1p5075_1p8,DIBL_NT60_0p9_0p8_1p5075_1p8,,-1e+32,1e+32,-1e+32,1e+32,0,0,0,0,0,0,0,0,0,0,0,0,
PCM026,PT60_9_9_1p5075_1p8_Vtgm,Vtgm_PT60_9_9_1p5075_1p8,Vtgm_PT60_9_9_1p5075_1p8,,-1e+32,1e+32,-1e+32,1e+32,-0.172797976652976,0.00151523703243811,-0.170808526833583,-0.175130097595658,0.00432157076207507,-0.171412447019849,-0.174061863542894,-0.171973522261964,-0.175130097595658,-0.173105687936575,-0.173093691380305,-0.170808526833583,
PCM026,PT60_9_9_1p5075_1p8_Vtlin,Vtlin_PT60_9_9_1p5075_1p8,Vtlin_PT60_9_9_1p5075_1p8,,-1e+32,1e+32,-1e+32,1e+32,-0.652845982142857,0.00228845677017307,-0.64765625,-0.6537109375,0.00605468750000004,-0.64765625,-0.6537109375,-0.6537109375,-0.6537109375,-0.6537109375,-0.6537109375,-0.6537109375,
PCM026,PT60_9_9_1p5075_1p8_Vtsat,Vtsat_PT60_9_9_1p5075_1p8,Vtsat_PT60_9_9_1p5075_1p8,,-1e+32,1e+32,-1e+32,1e+32,-0.376925223214286,0.00295438498646528,-0.3751953125,-0.38125,0.00605468749999999,-0.3751953125,-0.38125,-0.3751953125,-0.38125,-0.3751953125,-0.3751953125,-0.3751953125,
PCM026,PT60_9_9_1p5075_1p8_Idlin,Idlin_PT60_9_9_1p5075_1p8,Idlin_PT60_9_9_1p5075_1p8,,-1e+32,1e+32,-1e+32,1e+32,-0.67795403239091,0.00096521384771875,-0.676121879946127,-0.678869214589662,0.00274733464353571,-0.678399852179036,-0.676121879946127,-0.678124492898134,-0.678543789984961,-0.678869214589662,-0.678433229061569,-0.677185768076881,
PCM026,PT60_9_9_1p5075_1p8_Idsat,Idsat_PT60_9_9_1p5075_1p8,Idsat_PT60_9_9_1p5075_1p8,,-1e+32,1e+32,-1e+32,1e+32,-43.0727598821371,0.0824281282340883,-42.9187801099449,-43.1509566930974,0.232176583152551,-43.1371888094604,-42.9187801099449,-43.0794054190442,-43.0679321826799,-43.1509566930974,-43.1353113707827,-43.0197445899501,
PCM026,PT60_9_9_1p5075_1p8_Ioff_Isoff_Iboff_Igoff,Ioff_PT60_9_9_1p5075_1p8,Ioff_PT60_9_9_1p5075_1p8,,-1e+32,1e+32,-1e+32,1e+32,-53.2091787539554,2.21152845184318,-50.0907568118827,-56.1430006217056,6.0522438098229,-53.8410574326697,-55.2198548139052,-56.1430006217056,-51.4452247967161,-50.0907568118827,-54.1308078700928,-51.5935489307161,
PCM026,PT60_9_9_1p5075_1p8_Ioff_Isoff_Iboff_Igoff,Igoff_PT60_9_9_1p5075_1p8,Igoff_PT60_9_9_1p5075_1p8,,-1e+32,1e+32,-1e+32,1e+32,0.0352348500898557,0.00532313649932643,0.0415118565052334,0.0282386033560492,0.0132732531491842,0.0390153198627537,0.0415118565052334,0.0365395876922946,0.0297365253415371,0.0282386033560492,0.0399723255757042,0.0316297322954176,
PCM026,PT60_9_9_1p5075_1p8_Ioff_Isoff_Iboff_Igoff,Isoff_PT60_9_9_1p5075_1p8,Isoff_PT60_9_9_1p5075_1p8,,-1e+32,1e+32,-1e+32,1e+32,27.8930234773571,1.61428249674081,29.8985328937466,25.3476160975361,4.55091679621045,29.8985328937466,26.4023658246198,28.5039575171951,25.3476160975361,27.3536695441404,29.2782730463469,28.4667494179148,
PCM026,PT60_9_9_1p5075_1p8_Ioff_Isoff_Iboff_Igoff,Iboff_PT60_9_9_1p5075_1p8,Iboff_PT60_9_9_1p5075_1p8,,-1e+32,1e+32,-1e+32,1e+32,22.0520416450183,2.237421068157,25.3868852023028,19.4823885436537,5.90449665864911,20.7063239270274,25.3868852023028,24.3731905012042,22.7479988715079,19.4823885436537,21.7449373914709,19.9225670779609,
PCM026,PT60_9_9_1p5075_1p8_Gm,Gm_PT60_9_9_1p5075_1p8,Gm_PT60_9_9_1p5075_1p8,,-1e+32,1e+32,-1e+32,1e+32,0.847044343305876,0.00520693043910164,0.854741565517516,0.84002199730406,0.0147195682134557,0.851418743244067,0.8412111491814,0.847974272394789,0.846777407097963,0.847165268401336,0.854741565517516,0.84002199730406,
PCM026,PT60_9_9_1p5075_1p8_Rout_Gds,Gds_PT60_9_9_1p5075_1p8,Gds_PT60_9_9_1p5075_1p8,,-1e+32,1e+32,-1e+32,1e+32,0.000640728237308402,0.000110345849755939,0.000700698901054378,0.000394182175244419,0.000306516725809959,0.000700698901054378,0.000394182175244419,0.00064780810733335,0.00067779343920675,0.000670297106238929,0.000695076651326601,0.000699241280754384,
PCM026,PT60_9_9_1p5075_1p8_Rout_Gds,Rout_PT60_9_9_1p5075_1p8,Rout_PT60_9_9_1p5075_1p8,,-1e+32,1e+32,-1e+32,1e+32,1620.53926544,406.197466363066,2536.89807099961,1427.14652255805,1109.75154844157,1427.14652255805,2536.89807099961,1543.66700366937,1475.37574451937,1491.87575284496,1438.69024817829,1430.12151531034,
PCM026,PT60_9_9_1p5075_1p8_VtlinVbb,VtlinVbb_PT60_9_9_1p5075_1p8,VtlinVbb_PT60_9_9_1p5075_1p8,,-1e+32,1e+32,-1e+32,1e+32,-0.966824776785714,0.00295438498646531,-0.9625,-0.9685546875,0.00605468750000004,-0.9625,-0.9685546875,-0.9685546875,-0.9685546875,-0.9685546875,-0.9625,-0.9685546875,
PCM026,PT60_9_9_1p5075_1p8_VtsatVbb,VtsatVbb_PT60_9_9_1p5075_1p8,VtsatVbb_PT60_9_9_1p5075_1p8,,-1e+32,1e+32,-1e+32,1e+32,-0.633816964285714,0.00295438498646531,-0.6294921875,-0.635546875,0.00605468750000004,-0.6294921875,-0.635546875,-0.635546875,-0.635546875,-0.635546875,-0.6294921875,-0.635546875,
PCM026,PT60_9_9_1p5075_1p8_Bodylin,Bodylin_PT60_9_9_1p5075_1p8,Bodylin_PT60_9_9_1p5075_1p8,,-1e+32,1e+32,-1e+32,1e+32,313.978794642857,2.28845677017308,314.84375,308.7890625,6.05468750000006,314.84375,314.84375,314.84375,314.84375,314.84375,308.7890625,314.84375,
PCM026,PT60_9_9_1p5075_1p8_Bodysat,Bodysat_PT60_9_9_1p5075_1p8,Bodysat_PT60_9_9_1p5075_1p8,,-1e+32,1e+32,-1e+32,1e+32,256.891741071429,3.23636660128326,260.3515625,254.296875,6.05468750000003,254.296875,254.296875,260.3515625,254.296875,260.3515625,254.296875,260.3515625,
PCM026,PT60_9_9_1p5075_1p8_Swinglin,Swinglin_PT60_9_9_1p5075_1p8,Swinglin_PT60_9_9_1p5075_1p8,,-1e+32,1e+32,-1e+32,1e+32,951.871657110609,14.8525318329176,976.932808428265,928.079221497346,48.8535869309193,928.079221497346,952.812127257948,953.703414101521,957.981295120923,976.932808428265,942.532549550728,951.060183817532,
PCM026,PT60_9_9_1p5075_1p8_Swingsat,Swingsat_PT60_9_9_1p5075_1p8,Swingsat_PT60_9_9_1p5075_1p8,,-1e+32,1e+32,-1e+32,1e+32,213.556823367031,1.66584292066456,216.155855877198,211.14972265897,5.00613321822871,214.627753836147,216.155855877198,212.58652856588,214.568376470992,211.14972265897,213.168508242583,212.64101791745,
PCM026,PT60_9_9_1p5075_1p8_DIBL,DIBL_PT60_9_9_1p5075_1p8,DIBL_PT60_9_9_1p5075_1p8,,-1e+32,1e+32,-1e+32,1e+32,275.920758928572,3.23636660128327,278.515625,272.4609375,6.05468750000006,272.4609375,272.4609375,278.515625,272.4609375,278.515625,278.515625,278.515625,
PCM026,PT60_9_1p2_1p5075_1p8_Vtgm,Vtgm_PT60_9_1p2_1p5075_1p8,Vtgm_PT60_9_1p2_1p5075_1p8,,-1e+32,1e+32,-1e+32,1e+32,-0.148279650683082,0.00303288557006364,-0.14265104918975,-0.152244593890776,0.00959354470102625,-0.146467132021075,-0.14996242114661,-0.14265104918975,-0.152244593890776,-0.148940577388815,-0.148301179544293,-0.149390601600253,
PCM026,PT60_9_1p2_1p5075_1p8_Vtlin,Vtlin_PT60_9_1p2_1p5075_1p8,Vtlin_PT60_9_1p2_1p5075_1p8,,-1e+32,1e+32,-1e+32,1e+32,-0.222963169642857,0.00228845677017306,-0.2177734375,-0.223828125,0.00605468750000002,-0.223828125,-0.223828125,-0.2177734375,-0.223828125,-0.223828125,-0.223828125,-0.223828125,
PCM026,PT60_9_1p2_1p5075_1p8_Vtsat,Vtsat_PT60_9_1p2_1p5075_1p8,Vtsat_PT60_9_1p2_1p5075_1p8,,-1e+32,1e+32,-1e+32,1e+32,-0.160686383928571,0.00323636660128326,-0.1572265625,-0.16328125,0.00605468749999999,-0.1572265625,-0.16328125,-0.1572265625,-0.16328125,-0.16328125,-0.1572265625,-0.16328125,
PCM026,PT60_9_1p2_1p5075_1p8_Idlin,Idlin_PT60_9_1p2_1p5075_1p8,Idlin_PT60_9_1p2_1p5075_1p8,,-1e+32,1e+32,-1e+32,1e+32,-4.93243511621852,0.00640962325803131,-4.92096113262091,-4.93700175274612,0.016040620125211,-4.93629008849129,-4.92096113262091,-4.93645287386336,-4.93700175274612,-4.93486884697356,-4.93579964538311,-4.92567147345133,
PCM026,PT60_9_1p2_1p5075_1p8_Idsat,Idsat_PT60_9_1p2_1p5075_1p8,Idsat_PT60_9_1p2_1p5075_1p8,,-1e+32,1e+32,-1e+32,1e+32,-276.639802242022,0.444436395191861,-275.821678191177,-277.071104648682,1.24942645750559,-277.035001295224,-275.821678191177,-276.905404864607,-276.642455585091,-276.68148059721,-277.071104648682,-276.32149051216,
PCM026,PT60_9_1p2_1p5075_1p8_Ioff_Isoff_Iboff_Igoff,Ioff_PT60_9_1p2_1p5075_1p8,Ioff_PT60_9_1p2_1p5075_1p8,,-1e+32,1e+32,-1e+32,1e+32,-1186.12835471106,92.9477452815782,-1092.29874118246,-1324.25023594901,231.951494766547,-1259.89731131723,-1147.04538085022,-1324.25023594901,-1092.29874118246,-1116.39377537184,-1259.2209887774,-1103.79204952923,
PCM026,PT60_9_1p2_1p5075_1p8_Ioff_Isoff_Iboff_Igoff,Igoff_PT60_9_1p2_1p5075_1p8,Igoff_PT60_9_1p2_1p5075_1p8,,-1e+32,1e+32,-1e+32,1e+32,0.0352393365930882,0.00519904098557317,0.0416299308921044,0.0270996437614881,0.0145302871306163,0.0407360791802067,0.0416299308921044,0.0351443091685674,0.0309244975984457,0.0373061830764131,0.0270996437614881,0.0338347124743918,
PCM026,PT60_9_1p2_1p5075_1p8_Ioff_Isoff_Iboff_Igoff,Isoff_PT60_9_1p2_1p5075_1p8,Isoff_PT60_9_1p2_1p5075_1p8,,-1e+32,1e+32,-1e+32,1e+32,1146.7929279524,94.3474844050115,1284.06161419599,1055.03818599912,229.023428196864,1224.24822186702,1102.84762912184,1284.06161419599,1055.03818599912,1077.81838410211,1223.64792018767,1059.88854019307,
PCM026,PT60_9_1p2_1p5075_1p8_Ioff_Isoff_Iboff_Igoff,Iboff_PT60_9_1p2_1p5075_1p8,Iboff_PT60_9_1p2_1p5075_1p8,,-1e+32,1e+32,-1e+32,1e+32,31.5870434585285,3.73267653740917,37.4109128158389,27.8962301346674,9.51468268117144,28.0737051763551,37.4109128158389,32.4972362927124,28.8338462866239,30.9502642205087,27.8962301346674,35.447109282993,
PCM026,PT60_9_1p2_1p5075_1p8_Gm,Gm_PT60_9_1p2_1p5075_1p8,Gm_PT60_9_1p2_1p5075_1p8,,-1e+32,1e+32,-1e+32,1e+32,9.01881219976902,0.0490836171638177,9.08047976306713,8.96157202413349,0.118907738933638,9.0689862850911,8.96157202413349,8.98698292876147,9.0606815599544,8.98526008995885,9.08047976306713,8.98772274741671,
PCM026,PT60_9_1p2_1p5075_1p8_Rout_Gds,Gds_PT60_9_1p2_1p5075_1p8,Gds_PT60_9_1p2_1p5075_1p8,,-1e+32,1e+32,-1e+32,1e+32,0.0842966322066353,0.00239466515258701,0.0869232620776772,0.0807248926090017,0.0061983694686755,0.0835214633457108,0.0869232620776772,0.0864015138059109,0.0807248926090017,0.0843771305114225,0.0862554242898129,0.0818727388069114,
PCM026,PT60_9_1p2_1p5075_1p8_Rout_Gds,Rout_PT60_9_1p2_1p5075_1p8,Rout_PT60_9_1p2_1p5075_1p8,,-1e+32,1e+32,-1e+32,1e+32,11.8711569486316,0.34039517211983,12.3877526210359,11.5044002732706,0.883352347765287,11.9729702993926,11.5044002732706,11.5738712894124,12.3877526210359,11.851552594155,11.5934737813133,12.2140777818414,
PCM026,PT60_9_1p2_1p5075_1p8_VtlinVbb,VtlinVbb_PT60_9_1p2_1p5075_1p8,VtlinVbb_PT60_9_1p2_1p5075_1p8,,-1e+32,1e+32,-1e+32,1e+32,-0.460825892857143,0.00544761674533506,-0.45390625,-0.466015625,0.012109375,-0.45390625,-0.466015625,-0.45390625,-0.466015625,-0.4599609375,-0.4599609375,-0.466015625,
PCM026,PT60_9_1p2_1p5075_1p8_VtsatVbb,VtsatVbb_PT60_9_1p2_1p5075_1p8,VtsatVbb_PT60_9_1p2_1p5075_1p8,,-1e+32,1e+32,-1e+32,1e+32,-0.366545758928571,0.00323636660128329,-0.3630859375,-0.369140625,0.00605468750000004,-0.3630859375,-0.369140625,-0.3630859375,-0.369140625,-0.369140625,-0.3630859375,-0.369140625,
PCM026,PT60_9_1p2_1p5075_1p8_Bodylin,Bodylin_PT60_9_1p2_1p5075_1p8,Bodylin_PT60_9_1p2_1p5075_1p8,,-1e+32,1e+32,-1e+32,1e+32,237.862723214286,4.5769135403461,242.1875,230.078125,12.109375,230.078125,242.1875,236.1328125,242.1875,236.1328125,236.1328125,242.1875,
PCM026,PT60_9_1p2_1p5075_1p8_Bodysat,Bodysat_PT60_9_1p2_1p5075_1p8,Bodysat_PT60_9_1p2_1p5075_1p8,,-1e+32,1e+32,-1e+32,1e+32,205.859375,3.06989548373236e-14,205.859375,205.859375,5.6843418860808e-14,205.859375,205.859375,205.859375,205.859375,205.859375,205.859375,205.859375,
PCM026,PT60_9_1p2_1p5075_1p8_Swinglin,Swinglin_PT60_9_1p2_1p5075_1p8,Swinglin_PT60_9_1p2_1p5075_1p8,,-1e+32,1e+32,-1e+32,1e+32,117.954955028972,2.14986551825925,120.135911216864,114.712328781308,5.42358243555526,120.135911216864,116.026312517683,114.712328781308,118.976345293043,119.878333220917,119.39141283547,116.564041337519,
PCM026,PT60_9_1p2_1p5075_1p8_Swingsat,Swingsat_PT60_9_1p2_1p5075_1p8,Swingsat_PT60_9_1p2_1p5075_1p8,,-1e+32,1e+32,-1e+32,1e+32,85.3516192978745,0.543746628672995,85.9353537596233,84.4451900033743,1.49016375624907,85.6203969950752,85.9353537596233,84.746402632953,85.4955871588849,84.4451900033743,85.5100836270984,85.7083209081128,
PCM026,PT60_9_1p2_1p5075_1p8_DIBL,DIBL_PT60_9_1p2_1p5075_1p8,DIBL_PT60_9_1p2_1p5075_1p8,,-1e+32,1e+32,-1e+32,1e+32,62.2767857142857,2.95438498646528,66.6015625,60.5468749999999,6.05468750000001,66.6015625,60.546875,60.5468749999999,60.546875,60.546875,66.6015625,60.546875,
PCM026,PT60_9_0p8_1p5075_1p8_Vtgm,Vtgm_PT60_9_0p8_1p5075_1p8,Vtgm_PT60_9_0p8_1p5075_1p8,,-1e+32,1e+32,-1e+32,1e+32,-0.1331463566975,0.00260369002268732,-0.130060085229966,-0.136046192280856,0.00598610705089,-0.131206069212096,-0.134619438860273,-0.135722885108748,-0.136046192280856,-0.13422441788626,-0.130145408304298,-0.130060085229966,
PCM026,PT60_9_0p8_1p5075_1p8_Vtlin,Vtlin_PT60_9_0p8_1p5075_1p8,Vtlin_PT60_9_0p8_1p5075_1p8,,-1e+32,1e+32,-1e+32,1e+32,-0.182310267857143,0.00228845677017306,-0.1814453125,-0.1875,0.00605468750000002,-0.1814453125,-0.1814453125,-0.1814453125,-0.1875,-0.1814453125,-0.1814453125,-0.1814453125,
PCM026,PT60_9_0p8_1p5075_1p8_Vtsat,Vtsat_PT60_9_0p8_1p5075_1p8,Vtsat_PT60_9_0p8_1p5075_1p8,,-1e+32,1e+32,-1e+32,1e+32,-0.0638113839285714,0.00476380264971733,-0.0603515625,-0.0724609375,0.012109375,-0.0603515625,-0.06640625,-0.0603515625,-0.0724609375,-0.06640625,-0.0603515625,-0.0603515625,
PCM026,PT60_9_0p8_1p5075_1p8_Idlin,Idlin_PT60_9_0p8_1p5075_1p8,Idlin_PT60_9_0p8_1p5075_1p8,,-1e+32,1e+32,-1e+32,1e+32,-7.28154724091785,0.0110745562275961,-7.25924275702927,-7.29255868489502,0.0333159278657549,-7.27934870673488,-7.25924275702927,-7.28772983609654,-7.2864365806948,-7.29255868489502,-7.28761719772284,-7.27789692325162,
PCM026,PT60_9_0p8_1p5075_1p8_Idsat,Idsat_PT60_9_0p8_1p5075_1p8,Idsat_PT60_9_0p8_1p5075_1p8,,-1e+32,1e+32,-1e+32,1e+32,-382.821455047394,0.607108731557997,-381.693868437678,-383.512290293378,1.81842185570002,-382.949599369341,-381.693868437678,-382.802774161587,-382.460529607714,-383.512290293378,-383.364213734421,-382.966909727641,
PCM026,PT60_9_0p8_1p5075_1p8_Ioff_Isoff_Iboff_Igoff,Ioff_PT60_9_0p8_1p5075_1p8,Ioff_PT60_9_0p8_1p5075_1p8,,-1e+32,1e+32,-1e+32,1e+32,-19675.963485941,1790.10460824774,-16889.5891085427,-21371.4446191932,4481.85551065056,-21040.2410326299,-18162.5026099093,-20655.4919294006,-16889.5891085427,-18494.1642063352,-21371.4446191932,-21118.3108955762,
PCM026,PT60_9_0p8_1p5075_1p8_Ioff_Isoff_Iboff_Igoff,Igoff_PT60_9_0p8_1p5075_1p8,Igoff_PT60_9_0p8_1p5075_1p8,,-1e+32,1e+32,-1e+32,1e+32,0.17383173833535,0.0110892658575379,0.18446189337738,0.154655888820983,0.0298060045563966,0.180180138190059,0.154655888820983,0.18446189337738,0.166191685563522,0.16839491881525,0.178995380686771,0.183942262893482,
PCM026,PT60_9_0p8_1p5075_1p8_Ioff_Isoff_Iboff_Igoff,Isoff_PT60_9_0p8_1p5075_1p8,Isoff_PT60_9_0p8_1p5075_1p8,,-1e+32,1e+32,-1e+32,1e+32,19449.8109578215,1780.90827941446,21129.7666976307,16675.6957932413,4454.07090438934,20810.7574813508,17944.2562052572,20425.3973469961,16675.6957932413,18276.3023564759,21129.7666976307,20886.5008237982,
PCM026,PT60_9_0p8_1p5075_1p8_Ioff_Isoff_Iboff_Igoff,Iboff_PT60_9_0p8_1p5075_1p8,Iboff_PT60_9_0p8_1p5075_1p8,,-1e+32,1e+32,-1e+32,1e+32,169.535852766683,9.96540855021303,185.658802271551,157.500038422118,28.1587638494333,173.409515445501,161.639895671557,173.141716935267,157.500038422118,160.846480209558,185.658802271551,174.554520411232,
PCM026,PT60_9_0p8_1p5075_1p8_Gm,Gm_PT60_9_0p8_1p5075_1p8,Gm_PT60_9_0p8_1p5075_1p8,,-1e+32,1e+32,-1e+32,1e+32,17.0368016802476,0.126304556037038,17.2821144796042,16.9197950676007,0.362319412003533,17.1034787027247,16.9672699657998,17.2821144796042,16.9197950676007,17.0585903104027,16.9882123198387,16.9381509157622,
PCM026,PT60_9_0p8_1p5075_1p8_Rout_Gds,Gds_PT60_9_0p8_1p5075_1p8,Gds_PT60_9_0p8_1p5075_1p8,,-1e+32,1e+32,-1e+32,1e+32,0.364253331720414,0.00463339941788046,0.369912058288335,0.358585665616112,0.0113263926722236,0.369161137227111,0.358585665616112,0.369912058288335,0.364697328697002,0.358898549391559,0.36667892594178,0.361839656881003,
PCM026,PT60_9_0p8_1p5075_1p8_Rout_Gds,Rout_PT60_9_0p8_1p5075_1p8,Rout_PT60_9_0p8_1p5075_1p8,,-1e+32,1e+32,-1e+32,1e+32,2.745723203673,0.0349565884713395,2.7887338950982,2.70334523461393,0.0853886604842744,2.70884418525559,2.7887338950982,2.70334523461393,2.74199979356257,2.7863027078134,2.7271815456304,2.76365506373689,
PCM026,PT60_9_0p8_1p5075_1p8_VtlinVbb,VtlinVbb_PT60_9_0p8_1p5075_1p8,VtlinVbb_PT60_9_0p8_1p5075_1p8,,-1e+32,1e+32,-1e+32,1e+32,-0.398549107142857,0.00417813131633068,-0.393359375,-0.40546875,0.012109375,-0.393359375,-0.3994140625,-0.3994140625,-0.40546875,-0.3994140625,-0.393359375,-0.3994140625,
PCM026,PT60_9_0p8_1p5075_1p8_VtsatVbb,VtsatVbb_PT60_9_0p8_1p5075_1p8,VtsatVbb_PT60_9_0p8_1p5075_1p8,,-1e+32,1e+32,-1e+32,1e+32,-0.243722098214286,0.00295438498646529,-0.2419921875,-0.248046875,0.00605468750000002,-0.2419921875,-0.248046875,-0.2419921875,-0.248046875,-0.2419921875,-0.2419921875,-0.2419921875,
PCM026,PT60_9_0p8_1p5075_1p8_Bodylin,Bodylin_PT60_9_0p8_1p5075_1p8,Bodylin_PT60_9_0p8_1p5075_1p8,,-1e+32,1e+32,-1e+32,1e+32,216.238839285714,2.95438498646531,217.96875,211.9140625,6.05468750000006,211.9140625,217.96875,217.96875,217.96875,217.96875,211.9140625,217.96875,
PCM026,PT60_9_0p8_1p5075_1p8_Bodysat,Bodysat_PT60_9_0p8_1p5075_1p8,Bodysat_PT60_9_0p8_1p5075_1p8,,-1e+32,1e+32,-1e+32,1e+32,179.910714285714,2.9543849864653,181.640625,175.5859375,6.05468750000006,181.640625,181.640625,181.640625,175.5859375,175.5859375,181.640625,181.640625,
PCM026,PT60_9_0p8_1p5075_1p8_Swinglin,Swinglin_PT60_9_0p8_1p5075_1p8,Swinglin_PT60_9_0p8_1p5075_1p8,,-1e+32,1e+32,-1e+32,1e+32,99.0598457219875,1.51911183463714,100.777487183397,96.3207467159015,4.45674046749559,99.4806536168917,98.1153091752602,100.777487183397,99.8567039118952,96.3207467159015,100.273366649258,98.594652801309,
PCM026,PT60_9_0p8_1p5075_1p8_Swingsat,Swingsat_PT60_9_0p8_1p5075_1p8,Swingsat_PT60_9_0p8_1p5075_1p8,,-1e+32,1e+32,-1e+32,1e+32,82.1692593047621,0.289394871313589,82.5412902140028,81.7037681714377,0.837522042565126,81.7037681714377,82.1029248858531,82.3271958221838,82.4338458180007,82.1201873709629,82.5412902140028,81.9556028508935,
PCM026,PT60_9_0p8_1p5075_1p8_DIBL,DIBL_PT60_9_0p8_1p5075_1p8,DIBL_PT60_9_0p8_1p5075_1p8,,-1e+32,1e+32,-1e+32,1e+32,118.498883928571,3.23636660128326,121.09375,115.0390625,6.0546875,121.09375,115.0390625,121.09375,115.0390625,115.0390625,121.09375,121.09375,
PCM026,PT60_4p5_9_1p5075_1p8_Vtgm,Vtgm_PT60_4p5_9_1p5075_1p8,Vtgm_PT60_4p5_9_1p5075_1p8,,-1e+32,1e+32,-1e+32,1e+32,-0.176513191852572,0.00157050884554868,-0.174436538677168,-0.179117957496842,0.00468141881967404,-0.175383923700234,-0.179117957496842,-0.175873495575526,-0.177843198071955,-0.17681814802621,-0.174436538677168,-0.176119081420068,
PCM026,PT60_4p5_9_1p5075_1p8_Vtlin,Vtlin_PT60_4p5_9_1p5075_1p8,Vtlin_PT60_4p5_9_1p5075_1p8,,-1e+32,1e+32,-1e+32,1e+32,-0.648521205357143,0.00228845677017307,-0.64765625,-0.6537109375,0.00605468750000004,-0.64765625,-0.6537109375,-0.64765625,-0.64765625,-0.64765625,-0.64765625,-0.64765625,
PCM026,PT60_4p5_9_1p5075_1p8_Vtsat,Vtsat_PT60_4p5_9_1p5075_1p8,Vtsat_PT60_4p5_9_1p5075_1p8,,-1e+32,1e+32,-1e+32,1e+32,-0.380385044642857,0.00228845677017305,-0.3751953125,-0.38125,0.00605468749999999,-0.38125,-0.38125,-0.38125,-0.38125,-0.38125,-0.3751953125,-0.38125,
PCM026,PT60_4p5_9_1p5075_1p8_Idlin,Idlin_PT60_4p5_9_1p5075_1p8,Idlin_PT60_4p5_9_1p5075_1p8,,-1e+32,1e+32,-1e+32,1e+32,-0.695243041242963,0.00107288654609454,-0.69318826415032,-0.696171774260178,0.00298351010985776,-0.695595935945269,-0.69318826415032,-0.695637663359391,-0.696134219587467,-0.696171774260178,-0.695541690306907,-0.694431741091211,
PCM026,PT60_4p5_9_1p5075_1p8_Idsat,Idsat_PT60_4p5_9_1p5075_1p8,Idsat_PT60_4p5_9_1p5075_1p8,,-1e+32,1e+32,-1e+32,1e+32,-43.95087264469,0.0917300122154587,-43.7725264605969,-44.0295547847311,0.257028324134218,-44.0295547847311,-43.7725264605969,-43.9456867763691,-43.9565353744658,-44.0178716790887,-44.0278857696393,-43.9060476679393,
PCM026,PT60_4p5_9_1p5075_1p8_Ioff_Isoff_Iboff_Igoff,Ioff_PT60_4p5_9_1p5075_1p8,Ioff_PT60_4p5_9_1p5075_1p8,,-1e+32,1e+32,-1e+32,1e+32,-58.3562738318057,6.73371091669711,-51.4431210706858,-70.9849818654547,19.5418607947689,-56.506157114772,-62.1621774577427,-70.9849818654547,-52.9667196876776,-54.4565012287016,-59.9742583976055,-51.4431210706858,
PCM026,PT60_4p5_9_1p5075_1p8_Ioff_Isoff_Iboff_Igoff,Igoff_PT60_4p5_9_1p5075_1p8,Igoff_PT60_4p5_9_1p5075_1p8,,-1e+32,1e+32,-1e+32,1e+32,0.0780071583227009,0.0106217239813328,0.0927448346870273,0.0619869122183687,0.0307579224686587,0.0722534079612858,0.0927448346870273,0.0619869122183687,0.0750382468875022,0.0808157485403989,0.089585912919976,0.0736250450443478,
