======================================================================================================================================================
**********         WAFER SUMMARY         **********
EQUIP_ID,TECH_ID,TEST_TYPE,PARD_ID,LOT_ID,WAFER_ID,LIMIT_FILE,TEST_START_TIME,TEST_FINISH_TIME,OPERATOR_ID,TOTAL_SITES,TOTAL_PARA,TOTAL_YIELD,WAFER_JUDGMENT,MES_STEP,TEST_PLAN,PC_ID,PCM_COUNT,CLEAN_COUNT,PRODUCT_ID,TEMPERATURE,LOT_START_TIME,LOT_END_TIME,RECIPE_ID
DESKTOP-KH72C30,TECH_ID,TEST_TYPE,PXW,PXW_SRAM_HALFMAP,24,LIMIT_FILE,2026-01-16 09:49:53,2026-01-16 16:26:15,wat,31,1321,TOTAL_YIELD,WAFER_JUDGMENT,MES_STEP,D:\GM_Workspace\PXW\testplan\SRAM_HALFMAP.tple,PXW,13144,CLEAN_COUNT,PXW,TEMPERATURE,2026-01-16 09:48:25,2026-01-16 16:26:15,SRAM_HALFMAP.tple,
======================================================================================================================================================
**********         WAFER RAW DATA         **********
MODULE,DEVICE,ITEM,OUTPUT,UNIT,SPEC._LOW,SPEC._HIGH,VALID_LOW,VALID_HIGH,AVERAGE,ST_DEVI,MAX,MIN,RANGE,Site_1_Value(-2 -3),Site_2_Value(0 -3),Site_3_Value(2 -3),Site_4_Value(3 -2),Site_5_Value(1 -2),Site_6_Value(-1 -2),Site_7_Value(-3 -2),Site_8_Value(-4 -1),Site_9_Value(-2 -1),Site_10_Value(0 -1),Site_11_Value(2 -1),Site_12_Value(4 -1),Site_13_Value(5 0),Site_14_Value(3 0),Site_15_Value(1 0),Site_16_Value(0 0),Site_17_Value(-1 0),Site_18_Value(-3 0),Site_19_Value(-5 0),Site_20_Value(-4 1),Site_21_Value(-2 1),Site_22_Value(0 1),Site_23_Value(2 1),Site_24_Value(4 1),Site_25_Value(3 2),Site_26_Value(1 2),Site_27_Value(-1 2),Site_28_Value(-3 2),Site_29_Value(-2 3),Site_30_Value(0 3),Site_31_Value(2 3),
SRAM04_01,TP_S003_PU_L_VTGM,R[211],R[211],,-1e+32,1e+32,-1e+32,1e+32,0.36673486036261,0.0461943237274182,0.418763169230729,0.137429189660801,0.281333979569929,0.137429189660801,0.355641449515359,0.366137387915595,0.394466727323115,0.371770181366241,0.385176093689663,0.367644653729084,0.355600818065701,0.355544181613418,0.349647186739569,0.3604875534451,0.360242869320738,0.371233180225591,0.381650396733465,0.413650853202373,0.368972484384474,0.384159246541734,0.356797810091241,0.359070326390688,0.370753197596477,0.37124927554834,0.349819697730843,0.383800605897871,0.374138579592523,0.418763169230729,0.374387288097709,0.370360567117857,0.37407388401178,0.376204192514861,0.39679629503996,0.413111328908011,
SRAM04_01,TP_S003_PU_L_VTGM,TEMP11,TEMP11,,-1e+32,1e+32,-1e+32,1e+32,2.6646201297084e-05,1.3533340331836e-05,6.63809281315266e-05,-1.97377260344227e-05,8.61186541659492e-05,-1.97377260344227e-05,2.32185992473482e-05,2.54005519227935e-05,2.57053874046981e-05,2.36557543541339e-05,2.60232093616175e-05,2.5346338542994e-05,2.22184345371896e-05,2.65529376091435e-05,2.55625174400967e-05,2.61700895796779e-05,2.28974978775574e-05,2.21120878623381e-05,2.64011101625107e-05,2.56368757847448e-05,2.34375515907868e-05,2.76146990629657e-05,2.33565782018853e-05,1.65213822619714e-05,2.48903314970351e-05,2.60770104723622e-05,2.57570709516966e-05,2.58728248566493e-05,3.2891991973954e-05,5.8526154098184e-05,2.60672471917309e-05,2.4739497244005e-05,2.3280851873582e-05,2.49150114214017e-05,4.85394437274453e-05,6.63809281315266e-05,
SRAM04_01,TP_S003_PU_L_VTLIN,R[212],R[212],,-1e+32,1e+32,-1e+32,1e+32,-0.249132710118448,0.0489630591369427,-0.000164794921875,-0.305035400390625,0.30487060546875,-0.000164794921875,-0.25048828125,-0.257080078125,-0.293829345703125,-0.26663818359375,-0.269110107421875,-0.257904052734375,-0.246368408203125,-0.242742919921875,-0.24027099609375,-0.244061279296875,-0.2458740234375,-0.2616943359375,-0.2709228515625,-0.305035400390625,-0.264495849609375,-0.275701904296875,-0.252301025390625,-0.2498291015625,-0.252301025390625,-0.25015869140625,-0.238623046875,-0.2761962890625,-0.22774658203125,-0.263836669921875,-0.26597900390625,-0.2616943359375,-0.253619384765625,-0.2577392578125,-0.240106201171875,-0.2406005859375,
SRAM04_01,TP_S003_PU_L_ID1,R[213],R[213],,-1e+32,1e+32,-1e+32,1e+32,0.214054173867292,1.30724050871076,7.25715595340577,-0.0624083296215384,7.31956428302731,7.25715595340577,-0.0345355245446372,-0.0191077147129938,-0.00197239013587812,-0.0115427075989273,-0.0066900090100534,-0.0177900883833271,-0.0373040106806737,-0.0438054246656382,-0.0576794044872369,-0.0341998802501245,-0.0331004846665936,-0.013960931057871,-0.00710854508088842,-0.000683682351459925,-0.013904045376454,-0.00550766037217079,-0.0313197000001092,-0.0289524108163089,-0.0184841312449192,-0.0206397794100351,-0.0624083296215384,-0.00548881271529162,-0.0386814680360323,-0.00253514981256134,-0.0110699556702931,-0.0144552920357828,-0.016802924682143,-0.0130410539184686,-0.0119070012498236,-0.00679805093147512,
SRAM04_01,TP_S003_PU_L_ID2,R[214],R[214],,-1e+32,1e+32,-1e+32,1e+32,0.174732263651615,1.52741712653463,8.39592003784205,-0.281550555461778,8.67747059330383,8.39592003784205,-0.169196185150196,-0.0989393764906696,-0.0115390654133844,-0.0605196205902078,-0.0364048481132874,-0.0923990823126533,-0.170155413302508,-0.205280042838482,-0.261552453966236,-0.159549551113558,-0.150703398405277,-0.0695763067988748,-0.0383297819890671,-0.00397586049188199,-0.0752561020954455,-0.0315331996598697,-0.152584557640282,-0.122990925988505,-0.0904296470988009,-0.101235301630534,-0.281550555461778,-0.0304389857423688,-0.173812962617157,-0.0140205765396736,-0.0592017753426502,-0.0758170992012852,-0.0801740828482894,-0.0644342276037516,-0.0615665898877328,-0.0360522883075679,
SRAM04_01,TP_S003_PU_L_ID3,R[215],R[215],,-1e+32,1e+32,-1e+32,1e+32,-0.0544941120862076,1.79661529713576,9.55175855906172,-0.894925494496426,10.4466840535581,9.55175855906172,-0.610660831822321,-0.411472335158851,-0.0659491450895614,-0.274160184979667,-0.171456874867505,-0.385161371737959,-0.601734138089557,-0.719487851692558,-0.865479814727683,-0.589430976993147,-0.537303180907685,-0.28736861436228,-0.178636467057936,-0.0230236649444535,-0.336642561494648,-0.160406446602494,-0.575015344974968,-0.402990586641252,-0.356620608473653,-0.382512113875754,-0.894925494496426,-0.151922019242779,-0.568512997917128,-0.0718383380006378,-0.27212849377158,-0.329297360531094,-0.313968025455611,-0.273220996359398,-0.266566832802136,-0.163182360663435,
SRAM04_01,TP_S003_PU_L_ID4,R[216],R[216],,-1e+32,1e+32,-1e+32,1e+32,-0.645409816801731,2.12974367704166,10.5694857165253,-1.95279146091759,12.5222771774429,10.5694857165253,-1.49110825747217,-1.18835582618263,-0.308257736153324,-0.885612209526699,-0.607392134024819,-1.13966642448685,-1.45154694736519,-1.72858268712561,-1.95279146091759,-1.50681004861658,-1.32618419987684,-0.878183923388515,-0.66959785215553,-0.118238454660217,-1.00895912409124,-0.616014823868389,-1.44993346207306,-0.97722912064605,-1.03435886816731,-1.0645053697869,-1.94910914873989,-0.584441902069311,-1.30644570907314,-0.304949490626208,-0.906503745024452,-1.00567031260729,-0.883312612165239,-0.851069891771746,-0.809845640205069,-0.572512654511089,
SRAM04_01,TP_S003_PU_L_ID5,R[217],R[217],,-1e+32,1e+32,-1e+32,1e+32,-1.58116475786034,2.5737645641926,11.8684949097589,-3.2240436835243,15.0925385932832,11.8684949097589,-2.63158307850964,-2.36299541566303,-1.02375034291907,-1.9338945469227,-1.49652214714576,-2.27986136215695,-2.52747764811774,-3.02117920271147,-3.21896527843444,-2.75199000184498,-2.40101973952957,-1.83754352253147,-1.66615390957446,-0.48550705032631,-2.03562006053818,-1.60137519845038,-2.60610297740012,-1.76825421323348,-2.09737234206075,-2.15880230414587,-3.2240436835243,-1.51775579183793,-2.37219651123174,-0.967643781192817,-2.01424953225598,-2.09067109608239,-1.82304476969743,-1.84447339043638,-1.71722654880658,-1.40732695614761,
SRAM04_01,TP_S003_PU_L_ID6,R[218],R[218],,-1e+32,1e+32,-1e+32,1e+32,-6.60716023355636,2.43328198204013,6.10616475777017,-8.24535941351985,14.35152417129,6.10616475777017,-6.77366122698899,-7.37538422936942,-6.98279454638607,-6.67469108218171,-7.20877633117501,-7.19622456694828,-6.47890582090297,-7.51015172356615,-7.01732538455514,-7.37331912871581,-6.55393641180574,-6.48877022886801,-7.53246867790717,-7.47249080901485,-6.98068449255464,-7.54279792908928,-6.74398929771118,-4.82056279410424,-7.14993220628943,-7.52767134789517,-7.51432127797112,-7.15056372981054,-7.33940612823639,-8.24535941351985,-7.47256389333925,-7.32213948810723,-6.73396185716769,-7.01903443337192,-6.51346123178354,-6.21278230868053,
SRAM04_01,TP_S003_PU_L_ID7,R[219],R[219],,-1e+32,1e+32,-1e+32,1e+32,-6.89586479646843,3.71888157048059,12.8478551825197,-8.75556483008218,21.6034200126019,12.8478551825197,-7.41454056163541,-7.96405035306957,-6.96428004207479,-7.01187029562351,-7.54165294134032,-7.69862120454185,-7.13323337514216,-8.27509348980913,-7.70229228637526,-8.11014591754856,-7.21819858715173,-6.95084953069838,-7.86019752809475,-7.26194049228466,-7.40677863159254,-7.73902371823674,-7.35678145787363,-5.28717889906595,-7.79081614279607,-8.27359432418037,-8.39030624233581,-7.38442794602487,-8.43045577183085,-8.75556483008218,-7.89493694362703,-7.81217175717766,-7.32134680428103,-7.55972913090901,-7.25115586954282,-6.85842879809433,
SRAM04_01,TP_S003_PU_L_R1,R[220],R[220],,-1e+32,1e+32,-1e+32,1e+32,6854332.73990656,13432176.7925009,73133378.2322021,-6889.75134626053,73140267.9835483,-6889.75134626053,1447784.5829553,2616744.11362226,25349954.3982153,4331739.28833185,7473831.48884592,2810553.77143939,1340338.45389991,1141411.14671629,866860.54484255,1461993.42320264,1510551.89987783,3581423.02921915,7033788.12837901,73133378.2322021,3596075.72085986,9078264.92945007,1596439.30177574,1726971.90286603,2705022.99174832,2422506.51068925,801175.104400551,9109438.1596774,1292608.6453964,19722700.3123273,4516729.92098587,3458940.84161215,2975672.44666261,3834045.9530798,4199210.10764492,7355049.33752393,
SRAM04_01,TP_S003_PU_L_R2,R[221],R[221],,-1e+32,1e+32,-1e+32,1e+32,1246752.89024402,2299175.59105989,12575893.9736671,-5955.27348696036,12581849.2471541,-5955.27348696036,295514.937027775,505359.966612638,4333106.55661974,826178.345342933,1373443.44479631,541130.915465303,293849.011498143,243569.7075499,191166.243106457,313382.266832032,331777.521469942,718635.442156131,1304468.67697452,12575893.9736671,664397.950568662,1585630.40031842,327687.157686527,406534.056054453,552916.013764506,493898.859337416,177587.999846045,1642630.29074598,287665.541436807,3566187.15774751,844569.266894585,659481.838882494,623642.930778681,775985.091456095,812128.787564415,1386874.51885001,
SRAM04_01,TP_S003_PU_L_R3,R[222],R[222],,-1e+32,1e+32,-1e+32,1e+32,253447.367518542,392561.630963505,2171678.58030549,-5234.63817587445,2176913.21848136,-5234.63817587445,81878.5115966765,121514.852221346,758159.941756609,182375.132274251,291618.519459415,129815.717953194,83093.1749339414,69493.8766267944,57771.4224516399,84827.5743074517,93057.3310873263,173992.556949751,279898.056782459,2171678.58030549,148525.485838768,311708.170457175,86954.2011999291,124072.377016862,140205.021280182,130714.81447576,55870.5728102371,329116.215340039,87948.7367627231,696007.193256003,183736.731523488,151838.447533741,159251.885370948,183002.041081167,187570.22197549,306405.666621807,
SRAM04_01,TP_S003_PU_L_R4,R[223],R[223],,-1e+32,1e+32,-1e+32,1e+32,68532.0656556858,74316.6337791426,422874.268305396,-4730.59913613634,427604.867441532,-4730.59913613634,33532.1059013941,42074.9399282331,162201.930838584,56458.1195495506,82319.1431022993,43872.4866554818,34446.009542274,28925.43143721,25604.3725101633,33182.6828775834,37702.1532941226,56935.6813172719,74671.6851600449,422874.268305396,49556.0214543226,81166.8779105265,34484.341045907,51165.0737208331,48339.1224639381,46970.1717052018,25652.7450154986,85551.7029545057,38271.7778877108,163961.579005513,55156.9701442892,49718.0829275655,56605.1014231943,58749.5815366123,61740.1607389515,87334.314108216,
SRAM04_01,TP_S003_PU_L_R5,R[224],R[224],,-1e+32,1e+32,-1e+32,1e+32,27626.2745175872,17137.7297328866,102985.116212823,-4212.83409397491,107197.950306798,-4212.83409397491,18999.9701732072,21159.5840045126,48840.0324804117,25854.5638279824,33410.798560758,21931.1581089718,19782.5686162787,16549.8292703477,15532.9416986808,18168.6706588611,20824.4851871965,27210.2398593085,30009.2324680678,102985.116212823,24562.5404117804,31223.1637210218,19185.7345751857,28276.4772314997,23839.3531741117,23160.9906585599,15508.4747317516,32943.376180072,21077.5118179556,51671.9075467678,24823.1409263377,23915.7656571101,27426.6440578409,27108.0083124271,29116.7173223291,35528.3466870194,
SRAM04_01,TP_S003_PU_L_REXT_SLOPE,R[225],R[225],,-1e+32,1e+32,-1e+32,1e+32,17237321.9965444,33796988.2211791,184010903.113863,-7321.82987068805,184018224.943734,-7321.82987068805,3620099.24125219,6566427.71985085,63710557.4748561,10896474.406239,18791611.7441265,7054364.03445458,3362459.67706389,2857922.49604579,2165694.99881278,3673390.63317012,3794505.79230071,9017792.75563638,17702684.223673,184010903.113863,9015035.89625227,22789203.1603014,4000682.01291238,4344602.47846026,6807089.8113313,6086089.13663175,1997460.91783979,22909287.2815017,3235921.80587428,49678098.8018658,11354334.7934526,8687675.74026519,7496602.27684111,9667846.38966852,10556406.0940222,18513078.8141809,
SRAM04_01,TP_S003_PU_L_REXT_SLOPE,R[226],R[226],,-1e+32,1e+32,-1e+32,1e+32,-21500392.4258432,42226816.9130316,4445.93180540056,-229880904.160107,229885350.091912,4445.93180540056,-4494821.4017599,-8172886.95116795,-79583653.0710646,-13575240.108453,-23430696.7363809,-8781250.43259422,-4169441.71472364,-3544965.69591292,-2682268.29657286,-4559748.99991475,-4706221.62934889,-11220604.8025755,-22072046.6966609,-229880904.160107,-11231911.6599688,-28442251.7877389,-4969436.92154812,-5377682.46630535,-8463972.06889128,-7564575.51294913,-2472159.77777212,-28581471.8063758,-4007989.19181675,-61995187.8852204,-14150748.420731,-10819336.5338424,-9317164.34534724,-12031027.010378,-13144291.1858163,-23072653.8610059,
SRAM04_01,TP_S003_PU_L_REXT_SLOPE,R[227],R[227],,-1e+32,1e+32,-1e+32,1e+32,0.789308846617914,0.331767741310137,0.863704518997649,-0.997978868601172,1.86168338759882,-0.997978868601172,0.850129888727862,0.846499597684801,0.83776212725634,0.8458854244908,0.843263939365269,0.846377204165946,0.856398013013408,0.853965303659357,0.856154558253259,0.854911699990711,0.856951044886349,0.850216736564799,0.844241606999531,0.83843927576114,0.842822452662318,0.839241532205537,0.850817280343521,0.863704518997649,0.851661341952608,0.851391435216838,0.856372773438242,0.841819557882115,0.857877930266462,0.842398164477039,0.844357172701948,0.845665890351304,0.853793018231594,0.851031099075716,0.846896988434616,0.845505536699417,
SRAM04_01,TP_S003_PU_L_RTOTALRE,R[228],R[228],,-1e+32,1e+32,-1e+32,1e+32,6676.82715512416,2854.68893278149,10372.2328980243,-8188.44593676815,18560.6788347925,-8188.44593676815,7381.53242751201,6779.30782248546,7160.45698722117,7490.98338550476,6935.98992436073,6948.08778336994,7717.35249471977,6657.65511009647,7125.22182739995,6781.2065539483,7629.0029164662,7705.62036201468,6637.93002507274,6691.20930060961,7162.62138094456,6628.83991723705,7414.00939307086,10372.2328980243,6993.07329879541,6642.16032943317,6653.96090350559,6992.45568451493,6812.54029636519,6064.01704187878,6691.14385821017,6828.60522955224,7425.04948209345,7123.48692325479,7676.41016361877,8047.92402433605,
SRAM04_01,TP_S003_PU_L_RTOTAL,R[229],R[229],,-1e+32,1e+32,-1e+32,1e+32,6332.25546830873,2007.28274483351,9456.8390732595,-3891.70015459297,13348.5392278525,-3891.70015459297,6743.50616661427,6278.21244007185,7179.49302697829,7130.76510146055,6629.84632001826,6494.66945724024,7009.44401654369,6042.22780825081,6491.57395499597,6165.11718880558,6926.93604869768,7193.3653259469,6361.16329408831,6885.21202468152,6750.573020602,6460.76324616718,6796.45036165744,9456.8390732595,6417.81285600399,6043.32265287292,5959.25804802094,6771.00519708038,5930.87744639712,5710.65384933375,6333.17281151449,6400.26890781825,6829.34456413994,6613.99358815225,6895.45238022203,7290.29949452751,
SRAM04_01,TP_S003_PU_L_RCHRE,R[230],R[230],,-1e+32,1e+32,-1e+32,1e+32,21507069.2529983,42226933.0583212,229887595.369408,-12634.3777421687,229900229.74715,-12634.3777421687,4502202.93418741,8179666.25899044,79590813.5280519,13582731.0918386,23437632.7263052,8788198.52037759,4177159.06721836,3551623.35102302,2689393.51840026,4566530.2064687,4713850.63226536,11228310.4229375,22078684.626686,229887595.369408,11239074.2813497,28448880.6276561,4976850.93094119,5388054.69920337,8470965.14219007,7571217.67327857,2478813.73867562,28588464.2620603,4014801.73211312,62001251.9022623,14157439.5645892,10826165.1390719,9324589.39482933,12038150.4973012,13151967.5959799,23080701.7850303,
SRAM04_01,TP_S003_PU_L_RCH,R[231],R[231],,-1e+32,1e+32,-1e+32,1e+32,21506724.6813115,42227026.5768517,229887789.372132,-8337.63195999353,229896127.004092,-8337.63195999353,4501564.90792651,8179165.16360802,79590832.5640916,13582370.8735545,23437326.5827009,8787745.10205146,4176451.15874019,3551007.92372117,2688759.87052785,4565914.11710356,4713148.56539759,11227798.1679014,22078407.859955,229887789.372132,11238662.2329894,28448712.550985,4976233.37190977,5387139.30537861,8470389.88174728,7570618.83560201,2478119.03582014,28588242.8115729,4013920.06926315,62000898.5390698,14157081.5935425,10825736.8027502,9323993.68991138,12037641.0039661,13151186.6381965,23079944.1605005,
SRAM04_01,TP_S003_PU_R_VTGM,R[232],R[232],,-1e+32,1e+32,-1e+32,1e+32,0.484339647057679,0.631891641420387,3.88709587824676,0.342935270260596,3.54416060798616,3.88709587824676,0.347784372574795,0.362298633663886,0.383850167689045,0.366693746271916,0.383447710472182,0.384416263127418,0.369439714820112,0.369467817483841,0.354708352571013,0.366977314547743,0.382886564836903,0.395371287769266,0.378423161415876,0.386739189287186,0.359338249334794,0.359501063864928,0.356375437362285,0.3559419167489,0.370341767858031,0.359072487964236,0.3630574025138,0.373688431674587,0.342935270260596,0.37423462041139,0.389281579477415,0.383968819135038,0.345398555303451,0.459084903894227,0.347058299225301,0.355650078981121,
SRAM04_01,TP_S003_PU_R_VTGM,TEMP12,TEMP12,,-1e+32,1e+32,-1e+32,1e+32,2.55474141947769e-05,1.04401586249744e-05,7.46741250540341e-05,-1.49181596031457e-07,7.48233066500655e-05,-1.49181596031457e-07,2.58325553384591e-05,2.79715154338387e-05,2.41418825374384e-05,2.42823471390885e-05,2.49597632152786e-05,2.42745320972091e-05,2.18105262311747e-05,2.60568301734026e-05,2.44975512779315e-05,2.5408987565039e-05,2.44716510671986e-05,2.61148151603914e-05,2.74285668048642e-05,2.65858916416348e-05,2.46208115427821e-05,2.755703709763e-05,2.57718154086391e-05,1.86909823722918e-05,2.26653456321428e-05,2.73182941276008e-05,2.64660235172721e-05,2.25834469918251e-05,2.45128440217495e-05,2.57604957796441e-05,2.68977998958325e-05,2.66507546151232e-05,1.70908968747839e-05,7.46741250540341e-05,2.17468252063594e-05,2.52741078134566e-05,
SRAM04_01,TP_S003_PU_R_VTLIN,R[233],R[233],,-1e+32,1e+32,-1e+32,1e+32,-0.253486485635081,0.0490769389117009,-0.000164794921875,-0.290203857421875,0.2900390625,-0.000164794921875,-0.236810302734375,-0.258233642578125,-0.28245849609375,-0.26103515625,-0.27652587890625,-0.274383544921875,-0.27059326171875,-0.262847900390625,-0.25213623046875,-0.256915283203125,-0.27685546875,-0.290203857421875,-0.26729736328125,-0.27158203125,-0.249334716796875,-0.24949951171875,-0.252301025390625,-0.262353515625,-0.26927490234375,-0.25477294921875,-0.255926513671875,-0.25345458984375,-0.24224853515625,-0.26663818359375,-0.27718505859375,-0.27388916015625,-0.246697998046875,-0.284765625,-0.23302001953125,-0.248675537109375,
SRAM04_01,TP_S003_PU_R_ID1,R[234],R[234],,-1e+32,1e+32,-1e+32,1e+32,-0.24651694632201,1.24697804646206,-0.000284727609418892,-6.96451628775556,6.96423156014614,-6.96451628775556,-0.0675563595043997,-0.0213670446138562,-0.00440559828931487,-0.0170121099531418,-0.00551954039772591,-0.00586110659331219,-0.0109143267284284,-0.0143292219826351,-0.0340612086702611,-0.0189072613813889,-0.00553610719842136,-0.00240503238903732,-0.00887927385965829,-0.00578548773715352,-0.0320038248466856,-0.0313376828268068,-0.0319270164512576,-0.0230069188725479,-0.0111449583888936,-0.0275049589112542,-0.0222266341711937,-0.0160484386380702,-0.0715746829519158,-0.0106631790424981,-0.00441049748649672,-0.00590612649568722,-0.0526273052425371,-0.000284727609418892,-0.077932395257282,-0.0363700217354686,
SRAM04_01,TP_S003_PU_R_ID2,R[235],R[235],,-1e+32,1e+32,-1e+32,1e+32,-0.316990955476782,1.1599846824485,-0.00162795584214414,-6.54851720491098,6.54688924906884,-6.54851720491098,-0.294153158968155,-0.116696266464041,-0.0252472951318584,-0.0908211191338989,-0.030084628561512,-0.0299854834137479,-0.0600398208148216,-0.0790791898337889,-0.168835884629517,-0.0980709706477733,-0.0299027435782038,-0.0126685689131569,-0.0494244025880559,-0.0309204923583849,-0.157335013785041,-0.157708059586748,-0.162465049669215,-0.118372535589096,-0.0612486326965658,-0.141099085701715,-0.114984379900631,-0.0749357243239189,-0.331795254148804,-0.0579347735278365,-0.0239912939168857,-0.0327469629657935,-0.224369653365675,-0.00162795584214414,-0.327544750579931,-0.174113264232355,
SRAM04_01,TP_S003_PU_R_ID3,R[236],R[236],,-1e+32,1e+32,-1e+32,1e+32,-0.586570890523582,1.01416547399319,-0.00955933052873244,-5.85105417114173,5.841494840613,-5.85105417114173,-0.943044111290749,-0.500939201539811,-0.129410379734972,-0.382346890137003,-0.146258177917178,-0.143123655881832,-0.277993784436075,-0.353286598029452,-0.644510029156047,-0.40502805258304,-0.153042175162386,-0.067064894884839,-0.232307525956322,-0.149453811978331,-0.566863614131888,-0.616092603516435,-0.635429035344844,-0.468575274238018,-0.282466055038641,-0.576152502376365,-0.475388752350139,-0.294612252345599,-1.05931988563927,-0.269148410399855,-0.120333556760782,-0.15930240860359,-0.686142904626557,-0.00955933052873244,-0.943342095722859,-0.642105464777691,
SRAM04_01,TP_S003_PU_R_ID4,R[237],R[237],,-1e+32,1e+32,-1e+32,1e+32,-1.24425501317965,0.971228110062549,-0.0538478403080719,-5.61377869051597,5.5599308502079,-5.61377869051597,-2.05492400713603,-1.45477708702028,-0.52499708173348,-1.11185510325508,-0.555403738122094,-0.53639305784953,-0.895917138245202,-1.09318890863988,-1.6206681800378,-1.15460930985716,-0.582171692960649,-0.312512769911448,-0.79062907211591,-0.554440000266857,-1.44973196694958,-1.60608759830598,-1.61671005810752,-1.19851609775325,-0.904081241205392,-1.56801316405617,-1.34759639725686,-0.846261609318572,-2.18644535222283,-0.887824276282711,-0.481307663864807,-0.617549176777511,-1.43220898304876,-0.0538478403080719,-1.8916758409518,-1.62778230449204,
SRAM04_01,TP_S003_PU_R_ID5,R[238],R[238],,-1e+32,1e+32,-1e+32,1e+32,-2.23469369675438,0.915717766417612,-0.251200465057569,-5.23925994583094,4.98805948077337,-5.23925994583094,-3.34267049066972,-2.80559719892228,-1.40446269677585,-2.22294365932143,-1.47655993641913,-1.39779084408207,-1.87640933468093,-2.24973219855981,-2.82393537273279,-2.3133226508403,-1.49060456116274,-1.02774852876299,-1.88270634684274,-1.42587821945336,-2.61128377273978,-2.92290528798671,-2.88165985832684,-2.11739936351287,-1.91412393966436,-2.93020869762795,-2.61655189809301,-1.78417497350724,-3.40557127018963,-1.98191614827425,-1.33691018825124,-1.56748466482116,-2.2941504977405,-0.251200465057569,-2.83374446846343,-2.84659712007227,
SRAM04_01,TP_S003_PU_R_ID6,R[239],R[239],,-1e+32,1e+32,-1e+32,1e+32,-6.77968825528292,1.30686446608614,-0.541237064739345,-7.99531758655682,7.45408052181747,-0.541237064739345,-7.18945808064378,-7.54088683073864,-6.57143043919186,-6.80836670049774,-6.84125785554676,-6.63323207616603,-6.50371963914819,-7.289043553317,-7.03501879236802,-7.11040741467927,-6.93420957161323,-7.36917559041146,-7.29614274541452,-7.27835353438239,-7.04224729921072,-7.99531758655682,-7.27305162983015,-5.20345637739466,-6.59373645214875,-7.74547962474878,-7.38888203310034,-6.54685109454981,-7.04713127349957,-7.33286438479121,-7.65957902554339,-7.57685507116517,-5.22876101417369,-7.06748241578759,-6.47905220993137,-7.04764853248028,
SRAM04_01,TP_S003_PU_R_ID7,R[240],R[240],,-1e+32,1e+32,-1e+32,1e+32,-7.19166625795075,1.40303729963379,-0.478379889112286,-8.70745201411791,8.22907212500562,-0.478379889112286,-7.99549000621706,-8.01568372185877,-6.69648242327427,-7.22962623909844,-7.05894576847919,-6.86986472680992,-6.78848207627721,-7.7207111657306,-7.59711625536958,-7.59599365345131,-7.14434972409803,-7.40222956375466,-7.64490461315596,-7.47382495354073,-7.64381761964577,-8.70745201411791,-7.84146489995121,-5.55525305006748,-6.94898154221702,-8.29102105211425,-7.8799669597325,-7.14207266010688,-7.72475740536591,-7.72909788289967,-7.90693002116521,-7.87193632664436,-5.76156399144993,-7.1840418543603,-7.38378628248968,-7.65742565391719,
SRAM04_01,TP_S003_PU_R_R1,R[241],R[241],,-1e+32,1e+32,-1e+32,1e+32,10115231.6081506,31039108.0164015,175606433.468276,7179.24948899982,175599254.218787,7179.24948899982,740122.771072999,2340052.21141232,11349196.3444029,2939082.81440222,9058725.25556663,8530812.26283317,4581134.61728846,3489372.97925823,1467945.55895062,2644486.6335437,9031617.02039615,20789740.8067813,5631091.09937107,8642313.71175634,1562313.26222803,1595523.20049743,1566071.79616467,2173259.28243527,4486333.48419022,1817854.01539144,2249553.37883778,3115567.88343196,698571.030116756,4689033.14862528,11336589.6144553,8465785.49181279,950077.146636543,175606433.468276,641581.717524947,1374758.59551767,
SRAM04_01,TP_S003_PU_R_R2,R[242],R[242],,-1e+32,1e+32,-1e+32,1e+32,1826566.41639377,5424681.43969998,30713363.7815054,7635.31627625611,30705728.4652292,7635.31627625611,169979.476594412,428462.72220206,1980410.16825233,550532.744771448,1661978.30555788,1667473.5341127,832780.633276921,632277.595472229,296145.574204897,509834.864177876,1672087.37449915,3946775.70471852,1011646.01657893,1617050.57670083,317793.215871913,317041.501436376,307758.500070027,422395.27734342,816344.754138544,354360.907098297,434841.671914131,667238.496072565,150695.344115971,863039.534899986,2084089.34396026,1526859.14880804,222846.535839277,30713363.7815054,152650.897049863,287169.390686253,
SRAM04_01,TP_S003_PU_R_R3,R[243],R[243],,-1e+32,1e+32,-1e+32,1e+32,348522.774719541,919019.365749776,5230491.80585557,8545.46865188968,5221946.33720368,8545.46865188968,53019.7892138521,99812.511870318,386367.771290049,130771.300329091,341861.225895441,349348.258971821,179860.136446675,141528.153852674,77578.3117998528,123448.239402501,326707.327224978,745546.534977172,215231.942203202,334551.520219835,88204.6382119119,81156.630861364,78686.9929115928,106706.441310435,177012.420105347,86782.5789071,105177.078239271,169714.598092637,47200.0957197423,185771.113883669,415511.693877693,313868.449562621,72871.1171723232,5230491.80585557,53003.0412367915,77868.8280083568,
