======================================================================================================================================================
**********         WAFER SUMMARY         **********
EQUIP_ID,TECH_ID,TEST_TYPE,PARD_ID,LOT_ID,WAFER_ID,LIMIT_FILE,TEST_START_TIME,TEST_FINISH_TIME,OPERATOR_ID,TOTAL_SITES,TOTAL_PARA,TOTAL_YIELD,WAFER_JUDGMENT,MES_STEP,TEST_PLAN,PC_ID,PCM_COUNT,CLEAN_COUNT,PRODUCT_ID,TEMPERATURE,LOT_START_TIME,LOT_END_TIME,RECIPE_ID
DESKTOP-KH72C30,TECH_ID,TEST_TYPE,PXW,PXW_BEOL_HALFMAP,24,LIMIT_FILE,2026-01-15 14:13:43,2026-01-15 18:49:20,wat,31,4192,TOTAL_YIELD,WAFER_JUDGMENT,MES_STEP,D:\GM_Workspace\PXW\testplan\BEOL_HALFMAP.tple,PXW,8060,CLEAN_COUNT,PXW,TEMPERATURE,2026-01-15 14:12:06,2026-01-15 18:49:20,BEOL_HALFMAP.tple,
======================================================================================================================================================
**********         WAFER RAW DATA         **********
MODULE,DEVICE,ITEM,OUTPUT,UNIT,SPEC._LOW,SPEC._HIGH,VALID_LOW,VALID_HIGH,AVERAGE,ST_DEVI,MAX,MIN,RANGE,Site_1_Value(-3 -3),Site_2_Value(-1 -3),Site_3_Value(1 -3),Site_4_Value(3 -3),Site_5_Value(4 -2),Site_6_Value(2 -2),Site_7_Value(0 -2),Site_8_Value(-2 -2),Site_9_Value(-4 -2),Site_10_Value(-3 -1),Site_11_Value(-1 -1),Site_12_Value(1 -1),Site_13_Value(3 -1),Site_14_Value(4 0),Site_15_Value(2 0),Site_16_Value(0 0),Site_17_Value(-2 0),Site_18_Value(-4 0),Site_19_Value(-3 1),Site_20_Value(-1 1),Site_21_Value(1 1),Site_22_Value(3 1),Site_23_Value(4 2),Site_24_Value(2 2),Site_25_Value(0 2),Site_26_Value(-2 2),Site_27_Value(-4 2),Site_28_Value(-3 3),Site_29_Value(-1 3),Site_30_Value(1 3),Site_31_Value(3 3),
HOL_B63_02,R50017,R[50017],R[50017],,-1e+32,1e+32,-1e+32,1e+32,27.1907050416975,0.953129648279959,29.2721485854995,25.5069513073363,3.76519727816323,26.8569976383995,27.316730011056,27.4490928293564,27.0621051506033,26.9715511322671,27.9185284303093,28.0581276741241,27.0817490569671,26.4669422130857,26.9413939369151,28.5808803576435,29.1411605562372,26.810301587086,26.2051138687908,28.2440277840076,29.2721485854995,27.3438188874562,26.9964904233495,27.1498808606873,27.0598462634964,27.5163240194551,26.2182942293292,25.9212196954655,25.5069513073363,26.403201749701,27.4375880323939,28.3009543588972,26.1844960348585,26.0696665029098,28.4496849555872,25.9765881593512,
HOL_B63_02,R50018,R[50018],R[50018],,-1e+32,1e+32,-1e+32,1e+32,14.8841681398565,0.523025822970545,16.0758884413681,14.0224644020282,2.05342403933991,14.7695911883877,14.9713821622837,14.9568192968571,14.8390498041219,14.7805349041765,15.3457123981472,15.4943429313149,14.8120311928879,14.5054703004599,14.7021641076959,15.7810016801785,16.0758884413681,14.6979321004965,14.3717163617536,15.4095285414687,15.8760489138917,14.9777347056269,14.8417353819444,14.8679639915371,14.7602735869957,15.0724705833114,14.4219330703335,14.2285269783987,14.0468227557109,14.480994713464,14.9456130764175,15.3565973143306,14.2138048858764,14.3296844114085,15.4533781526767,14.0224644020282,
HOL_B63_02,R50019,R[50019],R[50019],,-1e+32,1e+32,-1e+32,1e+32,26.8441009113445,1.15425105164058,29.5290053087815,25.1736295722015,4.35537573658002,27.43817726766,26.760333309934,26.6812793064577,28.013105973863,27.8682539447599,26.7226067023223,28.0156372046208,27.0541487593741,26.8333531248239,26.2181448609394,28.7367553539259,28.6772175611356,26.0857311518709,25.3549665653448,26.7135615634804,29.5290053087815,27.7326507220135,26.0040936253819,25.8467121479492,26.6056586533545,26.6098666787671,25.1736295722015,25.4978127719258,25.2307550582627,26.3246134111299,25.6921670118847,28.2292084880405,28.1586679090369,25.7788341146305,27.1798122413827,25.4003678864233,
HOL_B63_02,R50020,R[50020],R[50020],,-1e+32,1e+32,-1e+32,1e+32,7.34543878306328,0.309229391642717,8.05561632901539,6.89524720225416,1.16036912676123,7.52037337025089,7.37402356567332,7.24789507730243,7.59345858165178,7.55595117223707,7.43430115369004,7.66536429495781,7.41408929385356,7.28136581307367,7.18746345846541,7.84327922490907,7.97369643802046,7.13552026345941,6.89524720225416,7.36284906578769,8.05561632901539,7.60042439651923,7.02445462006144,7.07845950564373,7.3051952939791,7.24090049598505,6.95749848425001,6.98314452258709,6.97027104506447,7.19661233331124,7.07113350015016,7.66294694774147,7.62199304623559,6.97740514524858,7.43467559043851,7.04299304314386,
HOL_B63_02,R50021,R[50021],R[50021],,-1e+32,1e+32,-1e+32,1e+32,33.167532774478,1.36405919402429,36.6671378017792,30.7397283735089,5.92740942827023,33.6890110481238,32.5613418484459,32.5952204394678,30.7397283735089,31.1923819415005,32.4882522139441,32.8920640235639,32.4249306249549,32.5920397980474,32.0404754385668,34.4259504814944,34.8273316090817,31.4786252096468,31.8887000423073,33.4918838402685,36.6671378017792,33.7489225336395,31.849263423542,30.8965165950137,33.7190449189682,34.7591367667402,33.3984724419269,34.9425235731821,33.4084944329362,33.8469983359196,32.3473900126019,33.0777883943789,32.4218315472635,34.517301839096,34.4845151141535,34.780241344753,
HOL_B63_02,R50022,R[50022],R[50022],,-1e+32,1e+32,-1e+32,1e+32,9.21363727211445,0.350914334329924,10.1051354279851,8.59520715808061,1.50992826990452,9.37543205140132,9.11386063220191,9.07094213668437,8.70131985862715,8.78383708028792,9.10917001302317,9.33517058133905,9.06089322167994,9.0262514797814,8.89596105307795,9.5599635904355,9.83269253786546,8.84223786412935,9.12700935327259,9.49126466161037,10.1051354279851,9.44165318897545,8.80639186192588,8.59520715808061,9.44701336039382,9.77424630036159,9.23943511816447,9.46173162766784,9.2489931432877,9.30783305213731,8.87757049896829,9.00664589655437,8.78955839563852,9.34339473277068,9.40349469264526,9.44844486457372,
HOL_B63_02,R50023,R[50023],R[50023],,-1e+32,1e+32,-1e+32,1e+32,33.9611664331093,1.14668846507412,35.9967898245392,31.673706019308,4.32308380523122,34.0456940797435,34.616092096059,34.0733793572057,34.0616156324931,33.4989068427688,34.9082662963329,35.4796888658399,34.3191606742607,33.4942543556622,33.704118646308,35.5195190867495,35.9967898245392,33.6449772790104,32.0752632948717,35.1115025880132,35.6424158557666,34.730083197859,33.7685110999289,34.3169902353827,34.1451532615593,34.2216540410868,32.3421013776852,32.7879679569019,31.673706019308,32.9421342278317,33.8054324216637,34.9981016693505,32.486549652931,32.7571396098111,35.3779079538823,32.2510819255831,
HOL_B63_02,R50024,R[50024],R[50024],,-1e+32,1e+32,-1e+32,1e+32,9.51094081516147,0.330544087372358,10.2364685142244,8.88000554164132,1.35646297258313,9.56720495098997,9.71536374910799,9.53183994045068,9.65655930201627,9.35156111939031,9.75712723867055,9.88547380760623,9.58402293157402,9.37733655345188,9.44683253155557,10.1044427919161,10.1153660595556,9.34399450984005,9.11173342102984,9.81912135706008,10.2364685142244,9.72496904292372,9.49946689159922,9.56900224524494,9.50777072613625,9.61062935592266,9.13372925405923,9.12384773297174,8.88000554164132,9.24523416680604,9.47933584883722,9.69967739732578,9.10507699283008,9.17118277106612,9.51656486552932,8.96822365867223,
HOL_B63_03,R50025,R[50025],R[50025],,-1e+32,1e+32,-1e+32,1e+32,611990965105427,3.42512237765267e+15,1.90670483604802e+16,-40038876596635.7,1.91070872370769e+16,-1210833711605.38,-783463077026.773,-40038876596635.7,-4995680453053.67,-505772595295.19,-1079925355802.35,-2664037177930.8,-1288957296478.99,-1288957296478.99,-677227022217.794,-1816308238821.2,-850143758673.349,-1377857326922.32,-3073955127038.02,-1737331119896.33,-1737331119896.33,-688903772059.722,-459263650217.077,-554946362109.51,-1737331119896.33,-1664936002239.18,-493284059982.844,-2854354034120.56,-19998440944821.5,-487268246981.487,1.90670483604802e+16,-464604055345.321,-1331925541024.99,-459263650217.077,2102661529367.6,-1109925028582.3,
HOL_B63_03,R50026,R[50026],R[50026],,-1e+32,1e+32,-1e+32,1e+32,-2913392271500.67,9468789714445.75,-370853931234.134,-53605745655877.4,53234891724643.2,-772200128736.873,-3135076253891.1,-873482456921.671,-1150017094553.11,-957178617413.96,-1390059055910.1,-581243324454.248,-370853931234.134,-957178617413.96,-657791449534.005,-893003623940.489,-617152798212.507,-607765787354.082,-1220257008570.04,-556938910014.221,-5923710465284.46,-2709848599843.98,-1343327158419.42,-913417280973.277,-564811349746.502,-757559987490.63,-1258695867400.24,-581243324454.248,-716791064863.734,-757559987490.63,-2251727335130.24,-1087423297988.69,-772200128736.873,-1494006574026.14,-53605745655877.4,-836893280639.922,
HOL_B63_03,R50027,R[50027],R[50027],,-1e+32,1e+32,-1e+32,1e+32,-973105276366.967,302771714638.224,-513957159407.811,-1552036609848.38,1038079450440.57,-772200128736.873,-1058613873438.34,-691965155071.377,-1258695867400.24,-1440159576299.37,-1058613873438.34,-1058613873438.34,-957178617413.96,-589823144060.926,-716791064863.734,-541834540159.789,-1552036609848.38,-819724619513.31,-1494006574026.14,-980670314171.73,-1299635188536.74,-513957159407.811,-1087423297988.69,-934786065635.892,-647138163085.879,-913417280973.277,-803246219620.606,-819724619513.31,-913417280973.277,-1494006574026.14,-1258695867400.24,-607765787354.082,-1343327158419.42,-716791064863.734,-1117844645936.37,-704159361759.634,
HOL_B63_03,R50028,R[50028],R[50028],,-1e+32,1e+32,-1e+32,1e+32,-719661285794.234,339271055176.491,-426221663728.36,-1926960269228.99,1500738605500.63,-1926960269228.99,-572915219310.201,-1494463214384.41,-657815894903.714,-680216269889.122,-668828576889.193,-549284190610.061,-581250643777.096,-854882326028.496,-647159999632.57,-647159999632.57,-482891458951.994,-445221303290.839,-1005493649465.6,-607778614567.003,-854882326028.496,-556941578640.944,-704196010765.855,-541834509624.065,-1005493649465.6,-1390437521259.82,-494854199791.162,-450238866277.586,-460621098013.694,-541834509624.065,-787479300546.484,-534584197671.01,-465993864169.367,-513952531810.841,-757612401642.047,-426221663728.36,
HOL_B63_03,R50029,R[50029],R[50029],,-1e+32,1e+32,-1e+32,1e+32,-630802964924.836,173460065507.461,-440314341436.587,-1118051285347.88,677736943911.295,-893104237139.184,-513952531810.841,-598670939947.502,-455370812382.971,-729928253818.528,-729928253818.528,-564815483251.786,-471493447335.202,-1031453543685.37,-549284190610.061,-534584197671.01,-494854199791.162,-647159999632.57,-854882326028.496,-589832195723.854,-772257184845.88,-534584197671.01,-564815483251.786,-534584197671.01,-1118051285347.88,-541834509624.065,-440314341436.587,-607778614567.003,-520650502081.109,-488799647165.6,-564815483251.786,-803313574959.009,-455370812382.971,-494854199791.162,-854882326028.496,-598670939947.502,
HOL_B63_03,R50030,R[50030],R[50030],,-1e+32,1e+32,-1e+32,1e+32,-248953520284.145,5790333224771.49,30636242495157.6,-4595167065598.8,35231409560756.4,-1222125757740.83,30636242495157.6,-744161376949.356,-717438986249.503,-730555899310.404,-669365924894.138,-2393324946076.16,-1151677540754.7,-804058800491.118,-1686308000330.04,-1119413796403.2,-1088908499388.01,-820570699748.193,-627330702486.717,-1060021704320.16,-669365924894.138,-617634068526.376,-855716135928.937,-894006878841.283,-1760608709940.69,-1555055940503.99,-2719042252476.44,-1222125757740.83,-1301754175758.19,-2137295745838.07,-1841758762579.04,-1119413796403.2,-788198313215.13,-637336660087.343,-4595167065598.8,-804058800491.118,
HOL_B63_03,R50031,R[50031],R[50031],,-1e+32,1e+32,-1e+32,1e+32,-1461836511941.16,1885748416501.97,-445487036910.04,-10812045985447.4,10366558948537.3,-730555899310.404,-627330702486.717,-617634068526.376,-1119413796403.2,-1119413796403.2,-1260683828358.81,-4121229316929.15,-1260683828358.81,-445487036910.04,-744161376949.356,-2545807607141.13,-637336660087.343,-658337701819.184,-1151677540754.7,-647666982419.287,-717438986249.503,-717438986249.503,-2545807607141.13,-1060021704320.16,-874442532215.782,-914466706636.695,-1185856290670.74,-1618024585513.15,-804058800491.118,-10812045985447.4,-772951435255.046,-1119413796403.2,-874442532215.782,-772951435255.046,-1618024585513.15,-1222125757740.83,
HOL_B63_03,R50032,R[50032],R[50032],,-1e+32,1e+32,-1e+32,1e+32,-829024103286.623,3717563386575.8,15115501154743.2,-11916363021926.7,27031864176669.9,-1198615952928.01,-1788405772878.22,-1409974483819.74,2555448273330.01,-966747541233.368,-793959916902.466,-844258252855.676,-1461517981585.68,-2785076307838.24,-685114489853.005,15115501154743.2,2729941642454.21,-1641544530613.28,-966747541233.368,-662411680580.035,-966747541233.368,-1163726867501.71,-1130811423437.28,-685114489853.005,-793959916902.466,-1042363224700.34,-1711831050144.97,-2785076307838.24,-922150764312.891,-11916363021926.7,-1964126941052.18,-1163726867501.71,-1409974483819.74,-1015877082041.35,-862471121153.86,-1361942716671.77,
HOL_B63_03,R50033,R[50033],R[50033],,-1e+32,1e+32,-1e+32,1e+32,-1660483166028.2,1581004484694.24,3161725026964.21,-6291050730470.15,9452775757434.37,-3860910334747.04,-6291050730470.15,-1872152078516.7,-990703595354.998,-1317075614495.32,-1070267443319.04,-1641544530613.28,3161725026964.21,-631045036079.822,-966747541233.368,-1516972951026.24,-1461517981585.68,-685114489853.005,-1042363224700.34,-1461517981585.68,-2178141931656.58,-2178141931656.58,-1409974483819.74,-1409974483819.74,-1015877082041.35,-5435712070830.56,-1198615952928.01,-1711831050144.97,-2603697674852.39,-1099706756824.88,-3520893032623.1,-1317075614495.32,-826798682166.217,-1042363224700.34,-1516972951026.24,-1361942716671.77,
HOL_B63_03,R50034,R[50034],R[50034],,-1e+32,1e+32,-1e+32,1e+32,-1576212279045.46,3427361210148.72,2504736077448.52,-19482468702086,21987204779534.5,-623714395947.532,-19482468702086,-1208732272937.15,-525298598864.812,-767508779728.951,-562265153318.825,-782543078069.197,-2654341984233.79,-1897778711022.93,-1811713687160.12,-633606691445.48,-481023257796.251,-1375164018106.03,-1533529061153.2,-665260372508.59,-1733116175180.69,-712736138838.145,-831400595770.087,-1733116175180.69,-950029409993.734,-1375164018106.03,-633606691445.48,2504736077448.52,-1246445614050.12,-1533529061153.2,-1811713687160.12,-1108145745829.35,-831400595770.087,-554461390946.204,-753041273108.905,-554461390946.204,
HOL_B63_03,R50035,R[50035],R[50035],,-1e+32,1e+32,-1e+32,1e+32,-852310396485.335,227782790304.684,-570291719523.26,-1375164018106.03,804872298582.769,-688180420370.441,-604828416667.296,-633606691445.48,-950029409993.734,-1049899725298.24,-831400595770.087,-643817833430.536,-753041273108.905,-712736138838.145,-700243069317.32,-665260372508.59,-1139761415991.35,-654363489900.75,-654363489900.75,-1139761415991.35,-831400595770.087,-849070975578.873,-1023014048263.85,-676526324930.531,-595807928866.562,-1208732272937.15,-767508779728.951,-1078236700479.48,-1078236700479.48,-886765143634.403,-1329402283472.24,-1375164018106.03,-725683084872.525,-570291719523.26,-676526324930.531,-927961630938.459,
HOL_B63_03,R50036,R[50036],R[50036],,-1e+32,1e+32,-1e+32,1e+32,-371705984391.324,8518317175582.5,37165638727972.8,-20729265817430.7,57894904545403.5,-3653854005119.6,-975458333590.769,-930009806514.82,-1482644422249.12,12986179881234.7,-1025577127524.17,-1482644422249.12,-4472566823339.74,1808516392601.75,-768816716388.884,-1143034783705.92,-5764124296926.81,-677486392053.834,-1111218284559.3,-2109361596039.01,-1429552236723.26,-799615058834.513,-1429552236723.26,-1907758165717.02,-999890082133.901,4944354873319.46,37165638727972.8,-2866716284879.17,-5036868025645.84,-930009806514.82,-4021968969018.63,-20729265817430.7,-1429552236723.26,-832983900690.151,3604923409054.44,-4021968969018.63,
HOL_B63_03,R50037,R[50037],R[50037],,-1e+32,1e+32,-1e+32,1e+32,-1783445929737.06,1755141337155.96,1808516392601.75,-8104481396147.43,9912997788749.18,-2358608938456.91,-2674652433403.04,-2003501039527.98,-6736832694414.78,-1907758165717.02,1808516392601.75,-2003501039527.98,-2003501039527.98,-999890082133.901,-799615058834.513,-1250443179242.85,-1052618765901.72,-1212465627565.81,-1380130967355.34,-701288808324.168,-726824646374.129,-1176726932182.8,-1334012612956.32,-2506708343007.73,-799615058834.513,-2506708343007.73,-1334012612956.32,-930009806514.82,-1334012612956.32,-3347472998346.22,-1081125049680.64,-1081125049680.64,-1143034783705.92,-1820748624728.73,-8104481396147.43,-783913503436.505,
HOL_B63_03,R50038,R[50038],R[50038],,-1e+32,1e+32,-1e+32,1e+32,-1385573897746.84,2481142587602.45,-514151950712.108,-14582628420150.1,14068476469438,-1031741507779.51,-820063053150.613,-1059078941505.69,-717078830562.638,-590051643855.322,-981092675219.542,-627079731882.855,-803576384164.854,-2711534719391.3,-1184632968441.42,-772514877320.88,-820063053150.613,-730178319204.741,-1059078941505.69,-1184632968441.42,-1005779854646.8,-787739551637.234,-913803874105.275,-1150533958913.73,-981092675219.542,-935183914968.209,-704441071305.895,-14582628420150.1,-837240393730.738,-730178319204.741,-1615565664566.31,-704441071305.895,-757867540575.855,-1031741507779.51,-514151950712.108,-608002445753.113,
HOL_B63_03,R50039,R[50039],R[50039],,-1e+32,1e+32,-1e+32,1e+32,-1119090912793.66,852583667687.981,-501256399185.243,-5163517011277.34,4662260612092.09,-855152735631.192,-1118343067777.59,-1150533958913.73,-527728536560.125,-1683615329894.11,-1087904492020.8,-1440853120290.87,-1494734959431.9,-1494734959431.9,-935183914968.209,-704441071305.895,-692241051744.973,-787739551637.234,-5163517011277.34,-981092675219.542,-772514877320.88,-1683615329894.11,-669066304186.598,-820063053150.613,-730178319204.741,-2253014125241.74,-820063053150.613,-501256399185.243,-1259276726243.62,-855152735631.192,-647392974195.236,-637074471261.871,-787739551637.234,-680456415781.73,-820063053150.613,-637074471261.871,
HOL_B63_03,R50040,R[50040],R[50040],,-1e+32,1e+32,-1e+32,1e+32,-12900991650785,64966702171976.2,-553993905314.284,-362924962071960,362370968166646,-1021438660181.25,-2831207114125.44,-813449019671.014,-561784558247.941,-847982993129.285,-1206537370384.29,-2643834957937.02,-553993905314.284,-724886370800.731,-724886370800.731,-1137808527708.15,-1590936836014.53,-1137808527708.15,-664589791160.601,-1021438660181.25,-561784558247.941,-1892392311471.91,-1076487791303.81,-362924962071960,-866373399447.289,-1986494020259.86,-1421146797876.73,-948669469779.288,-643189404712.661,-1048240987163.76,-885579162724.644,-830357100554.582,-1284103073178.05,-926663720648.134,-766618399801.5,-4385095241840.38,
HOL_B63_03,R50041,R[50041],R[50041],,-1e+32,1e+32,-1e+32,1e+32,-919436514468.682,451898531468.889,-559554414872.228,-2435212709739.28,1875658294867.05,-1013924492137.52,-920492098682.143,-2435212709739.28,-708351406350.444,-559554414872.228,-942197806769.26,-1272184757434.08,-2295320952079.56,-842826279238.043,-721135724660.991,-661446801998.881,-610883532582.419,-808709169263.535,-672580801345.371,-650675427364.689,-672580801345.371,-748140590799.698,-650675427364.689,-620368147731.003,-842826279238.043,-792665846619.047,-1406533404584.31,-777246682625.792,-610883532582.419,-1572608165588.65,-721135724660.991,-860987571820.667,-1013924492137.52,-620368147731.003,-825415331816.806,-650675427364.689,
HOL_B63_03,R50042,R[50042],R[50042],,-1e+32,1e+32,-1e+32,1e+32,-783408734963.69,327628219004.922,-490819702640.928,-2170628347781.49,1679808645140.56,-2170628347781.49,-842826279238.043,-988832217860.33,-509599191934.522,-825415331816.806,-808709169263.535,-592758531898.041,-942197806769.26,-661446801998.881,-509599191934.522,-808709169263.535,-1314022156747.18,-879948783288.192,-708351406350.444,-559554414872.228,-1232929289226.55,-792665846619.047,-490819702640.928,-601684564905.171,-529872915016.498,-988832217860.33,-584093464113.319,-610883532582.419,-536994112820.76,-684096050886.968,-860987571820.667,-640249245751.29,-734389986985.504,-592758531898.041,-620368147731.003,-661446801998.881,
HOL_B63_03,R50043,R[50043],R[50043],,-1e+32,1e+32,-1e+32,1e+32,-1059696325475.51,1743382399614.6,5283745132086.92,-7343528265706.14,12627273397793.1,-963970421512.413,-807987233047.633,-1039202814672.97,-7343528265706.14,-1127172173733.73,-1455797289503.31,-707775683778.471,-1096239649313.57,-987807646278.204,-1231412213956.72,-963970421512.413,-791968361077.185,-720542267561.859,-1510858308359.39,-2766444573978.25,-941256542103.87,-747508816874.504,-1039202814672.97,-3491929292898.86,5283745132086.92,-963970421512.413,-567104182138.99,-1096239649313.57,-1066959516198.84,-650176477922.867,-502854983165.542,-1231412213956.72,-432137378300.256,-707775683778.471,-551446908146.417,-629679016851.055,
